Time,Competitor,Operation,OrderId,Side,Volume,Price,Lifespan,Fee,FuturePrice,EtfPrice,AccountBalance,FuturePosition,EtfPosition,ProfitLoss,TotalFees,MaxDrawdown,BuyVolume,SellVolume
309.766000,ExampleTwo,Fill,1897,B,-1,3451.00,GFD,0.69,3449.00,3451.00,-3257.50,2,-1,189.50,116.00,33.14,517,518
309.766000,ExampleTwo,Hedge,,S,1,3449.50,,0.00,3449.00,3451.00,192.00,1,-1,190.00,116.00,33.14,517,518
309.781000,ExampleTwo,Insert,1898,S,1,3452.00,GFD,0.00,3449.00,3449.00,192.00,1,-1,190.00,116.00,33.14,517,518
310.000000,ExampleOne,Tick,,,,,,0.00,3451.00,3449.00,552.98,-101,101,350.98,103.02,1212.00,355,254
310.000000,TraderOne,Tick,,,,,,0.00,3451.00,3449.00,0.00,0,0,0.00,0.00,0.00,0,0
310.000000,ExampleTwo,Tick,,,,,,0.00,3451.00,3449.00,192.00,1,-1,194.00,116.00,33.14,517,518
310.031000,ExampleTwo,Cancel,1898,S,-1,3452.00,GFD,0.00,3451.00,3449.00,192.00,1,-1,194.00,116.00,33.14,517,518
310.031000,ExampleTwo,Insert,1899,B,1,3452.00,GFD,0.00,3451.00,3449.00,192.00,1,-1,194.00,116.00,33.14,517,518
310.031000,ExampleTwo,Fill,1899,B,-1,3451.00,GFD,0.69,3451.00,3451.00,-3259.69,1,0,191.31,116.69,33.14,518,518
310.031000,ExampleTwo,Hedge,,S,1,3451.50,,0.00,3451.00,3451.00,191.81,0,0,191.81,116.69,33.14,518,518
310.047000,ExampleTwo,Insert,1900,S,1,3453.00,GFD,0.00,3451.00,3451.00,191.81,0,0,191.81,116.69,33.14,518,518
310.250000,ExampleOne,Tick,,,,,,0.00,3451.00,3451.00,552.98,-101,101,552.98,103.02,1212.00,355,254
310.250000,TraderOne,Tick,,,,,,0.00,3451.00,3451.00,0.00,0,0,0.00,0.00,0.00,0,0
310.250000,ExampleTwo,Tick,,,,,,0.00,3451.00,3451.00,191.81,0,0,191.81,116.69,33.14,518,518
310.266000,ExampleTwo,Cancel,1900,S,-1,3453.00,GFD,0.00,3451.00,3451.00,191.81,0,0,191.81,116.69,33.14,518,518
310.266000,ExampleTwo,Insert,1901,B,1,3451.00,GFD,0.00,3451.00,3451.00,191.81,0,0,191.81,116.69,33.14,518,518
310.266000,ExampleTwo,Fill,1901,B,-1,3451.00,GFD,0.69,3451.00,3451.00,-3259.88,0,1,191.12,117.38,33.14,519,518
310.266000,ExampleTwo,Hedge,,S,1,3451.50,,0.00,3451.00,3451.00,191.62,-1,1,191.62,117.38,33.14,519,518
310.266000,ExampleTwo,Insert,1902,S,1,3452.00,GFD,0.00,3451.00,3451.00,191.62,-1,1,191.62,117.38,33.14,519,518
310.500000,ExampleOne,Tick,,,,,,0.00,3450.00,3452.00,552.98,-101,101,754.98,103.02,1212.00,355,254
310.500000,TraderOne,Tick,,,,,,0.00,3450.00,3452.00,0.00,0,0,0.00,0.00,0.00,0,0
310.500000,ExampleTwo,Tick,,,,,,0.00,3450.00,3452.00,191.62,-1,1,193.62,117.38,33.14,519,518
310.531000,ExampleTwo,Cancel,1902,S,-1,3452.00,GFD,0.00,3450.00,3452.00,191.62,-1,1,193.62,117.38,33.14,519,518
310.531000,ExampleTwo,Insert,1903,B,1,3448.00,GFD,0.00,3450.00,3452.00,191.62,-1,1,193.62,117.38,33.14,519,518
310.531000,ExampleTwo,Insert,1904,S,1,3449.00,GFD,0.00,3450.00,3452.00,191.62,-1,1,193.62,117.38,33.14,519,518
310.766000,ExampleOne,Tick,,,,,,0.00,3450.00,3452.00,552.98,-101,101,754.98,103.02,1212.00,355,254
310.766000,TraderOne,Tick,,,,,,0.00,3450.00,3452.00,0.00,0,0,0.00,0.00,0.00,0,0
310.766000,ExampleTwo,Tick,,,,,,0.00,3450.00,3452.00,191.62,-1,1,193.62,117.38,33.14,519,518
310.879232,ExampleTwo,Fill,1904,S,-1,3449.00,GFD,-0.34,3449.00,3449.00,3640.96,-1,0,191.96,117.04,33.14,519,519
310.879232,ExampleTwo,Hedge,,B,1,3449.50,,0.00,3449.00,3449.00,191.46,0,0,191.46,117.04,33.14,519,519
311.000000,ExampleOne,Tick,,,,,,0.00,3449.00,3450.00,552.98,-101,101,653.98,103.02,1212.00,355,254
311.000000,TraderOne,Tick,,,,,,0.00,3449.00,3450.00,0.00,0,0,0.00,0.00,0.00,0,0
311.000000,ExampleTwo,Tick,,,,,,0.00,3449.00,3450.00,191.46,0,0,191.46,117.04,33.14,519,519
311.016000,ExampleTwo,Cancel,1903,B,-1,3448.00,GFD,0.00,3449.00,3450.00,191.46,0,0,191.46,117.04,33.14,519,519
311.016000,ExampleTwo,Insert,1905,B,1,3449.00,GFD,0.00,3449.00,3450.00,191.46,0,0,191.46,117.04,33.14,519,519
311.016000,ExampleTwo,Insert,1906,S,1,3450.00,GFD,0.00,3449.00,3450.00,191.46,0,0,191.46,117.04,33.14,519,519
311.112878,ExampleTwo,Fill,1905,B,-1,3449.00,GFD,-0.34,3449.00,3449.00,-3257.20,0,1,191.80,116.70,33.14,520,519
311.112878,ExampleTwo,Hedge,,S,1,3449.50,,0.00,3449.00,3449.00,192.30,-1,1,192.30,116.70,33.14,520,519
311.250000,ExampleOne,Tick,,,,,,0.00,3448.00,3447.00,552.98,-101,101,451.98,103.02,1212.00,355,254
311.250000,TraderOne,Tick,,,,,,0.00,3448.00,3447.00,0.00,0,0,0.00,0.00,0.00,0,0
311.250000,ExampleTwo,Tick,,,,,,0.00,3448.00,3447.00,192.30,-1,1,191.30,116.70,33.14,520,519
311.266000,ExampleTwo,Cancel,1906,S,-1,3450.00,GFD,0.00,3448.00,3447.00,192.30,-1,1,191.30,116.70,33.14,520,519
311.266000,ExampleTwo,Insert,1907,B,1,3447.00,GFD,0.00,3448.00,3447.00,192.30,-1,1,191.30,116.70,33.14,520,519
311.266000,ExampleTwo,Insert,1908,S,1,3448.00,GFD,0.00,3448.00,3447.00,192.30,-1,1,191.30,116.70,33.14,520,519
311.500000,ExampleOne,Tick,,,,,,0.00,3447.00,3447.00,552.98,-101,101,552.98,103.02,1212.00,355,254
311.500000,TraderOne,Tick,,,,,,0.00,3447.00,3447.00,0.00,0,0,0.00,0.00,0.00,0,0
311.500000,ExampleTwo,Tick,,,,,,0.00,3447.00,3447.00,192.30,-1,1,192.30,116.70,33.14,520,519
311.516000,ExampleTwo,Cancel,1907,B,-1,3447.00,GFD,0.00,3447.00,3447.00,192.30,-1,1,192.30,116.70,33.14,520,519
311.516000,ExampleTwo,Cancel,1908,S,-1,3448.00,GFD,0.00,3447.00,3447.00,192.30,-1,1,192.30,116.70,33.14,520,519
311.516000,ExampleTwo,Insert,1909,B,1,3445.00,GFD,0.00,3447.00,3447.00,192.30,-1,1,192.30,116.70,33.14,520,519
311.516000,ExampleTwo,Insert,1910,S,1,3446.00,GFD,0.00,3447.00,3447.00,192.30,-1,1,192.30,116.70,33.14,520,519
311.516000,ExampleTwo,Fill,1910,S,-1,3447.00,GFD,0.69,3447.00,3447.00,3638.61,-1,0,191.61,117.39,33.14,520,520
311.516000,ExampleTwo,Hedge,,B,1,3446.50,,0.00,3447.00,3447.00,192.11,0,0,192.11,117.39,33.14,520,520
311.750000,ExampleOne,Tick,,,,,,0.00,3446.00,3447.00,552.98,-101,101,653.98,103.02,1212.00,355,254
311.750000,TraderOne,Tick,,,,,,0.00,3446.00,3447.00,0.00,0,0,0.00,0.00,0.00,0,0
311.750000,ExampleTwo,Tick,,,,,,0.00,3446.00,3447.00,192.11,0,0,192.11,117.39,33.14,520,520
311.781000,ExampleTwo,Cancel,1909,B,-1,3445.00,GFD,0.00,3446.00,3447.00,192.11,0,0,192.11,117.39,33.14,520,520
311.781000,ExampleTwo,Insert,1911,B,1,3446.00,GFD,0.00,3446.00,3447.00,192.11,0,0,192.11,117.39,33.14,520,520
311.781000,ExampleTwo,Insert,1912,S,1,3447.00,GFD,0.00,3446.00,3447.00,192.11,0,0,192.11,117.39,33.14,520,520
311.781000,ExampleTwo,Fill,1912,S,-1,3447.00,GFD,0.69,3446.00,3447.00,3638.42,0,-1,191.42,118.08,33.14,520,521
311.781000,ExampleTwo,Hedge,,B,1,3446.50,,0.00,3446.00,3447.00,191.92,1,-1,190.92,118.08,33.14,520,521
312.000000,ExampleOne,Tick,,,,,,0.00,3446.00,3447.00,552.98,-101,101,653.98,103.02,1212.00,355,254
312.000000,TraderOne,Tick,,,,,,0.00,3446.00,3447.00,0.00,0,0,0.00,0.00,0.00,0,0
312.000000,ExampleTwo,Tick,,,,,,0.00,3446.00,3447.00,191.92,1,-1,190.92,118.08,33.14,520,521
312.000000,ExampleTwo,Cancel,1911,B,-1,3446.00,GFD,0.00,3446.00,3447.00,191.92,1,-1,190.92,118.08,33.14,520,521
312.016000,ExampleTwo,Insert,1913,B,1,3447.00,GFD,0.00,3446.00,3447.00,191.92,1,-1,190.92,118.08,33.14,520,521
312.016000,ExampleTwo,Insert,1914,S,1,3448.00,GFD,0.00,3446.00,3447.00,191.92,1,-1,190.92,118.08,33.14,520,521
312.250000,ExampleOne,Tick,,,,,,0.00,3446.00,3447.00,552.98,-101,101,653.98,103.02,1212.00,355,254
312.250000,TraderOne,Tick,,,,,,0.00,3446.00,3447.00,0.00,0,0,0.00,0.00,0.00,0,0
312.250000,ExampleTwo,Tick,,,,,,0.00,3446.00,3447.00,191.92,1,-1,190.92,118.08,33.14,520,521
312.422888,ExampleTwo,Fill,1914,S,-1,3448.00,GFD,-0.34,3446.00,3448.00,3640.26,1,-2,190.26,117.74,33.14,520,522
312.422888,ExampleTwo,Hedge,,B,1,3446.50,,0.00,3446.00,3448.00,193.76,2,-2,189.76,117.74,33.14,520,522
312.500000,ExampleOne,Tick,,,,,,0.00,3446.00,3448.00,552.98,-101,101,754.98,103.02,1212.00,355,254
312.500000,TraderOne,Tick,,,,,,0.00,3446.00,3448.00,0.00,0,0,0.00,0.00,0.00,0,0
312.500000,ExampleTwo,Tick,,,,,,0.00,3446.00,3448.00,193.76,2,-2,189.76,117.74,33.14,520,522
312.516000,ExampleTwo,Cancel,1913,B,-1,3447.00,GFD,0.00,3446.00,3448.00,193.76,2,-2,189.76,117.74,33.14,520,522
312.516000,ExampleTwo,Insert,1915,B,1,3448.00,GFD,0.00,3446.00,3448.00,193.76,2,-2,189.76,117.74,33.14,520,522
312.516000,ExampleTwo,Insert,1916,S,1,3449.00,GFD,0.00,3446.00,3448.00,193.76,2,-2,189.76,117.74,33.14,520,522
312.679297,ExampleTwo,Fill,1916,S,-1,3449.00,GFD,-0.34,3446.00,3449.00,3643.10,2,-3,188.10,117.40,33.14,520,523
312.679297,ExampleTwo,Hedge,,B,1,3446.50,,0.00,3446.00,3449.00,196.60,3,-3,187.60,117.40,33.14,520,523
312.750000,ExampleOne,Tick,,,,,,0.00,3446.00,3449.00,552.98,-101,101,855.98,103.02,1212.00,355,254
312.750000,TraderOne,Tick,,,,,,0.00,3446.00,3449.00,0.00,0,0,0.00,0.00,0.00,0,0
312.750000,ExampleTwo,Tick,,,,,,0.00,3446.00,3449.00,196.60,3,-3,187.60,117.40,33.14,520,523
312.766000,ExampleTwo,Cancel,1915,B,-1,3448.00,GFD,0.00,3446.00,3449.00,196.60,3,-3,187.60,117.40,33.14,520,523
312.766000,ExampleTwo,Insert,1917,B,1,3449.00,GFD,0.00,3446.00,3449.00,196.60,3,-3,187.60,117.40,33.14,520,523
312.766000,ExampleTwo,Fill,1917,B,-1,3449.00,GFD,0.69,3446.00,3449.00,-3253.09,3,-2,186.91,118.09,33.14,521,523
312.766000,ExampleTwo,Hedge,,S,1,3446.50,,0.00,3446.00,3449.00,193.41,2,-2,187.41,118.09,33.14,521,523
312.781000,ExampleTwo,Insert,1918,S,1,3450.00,GFD,0.00,3446.00,3449.00,193.41,2,-2,187.41,118.09,33.14,521,523
313.000000,ExampleOne,Tick,,,,,,0.00,3446.00,3448.00,552.98,-101,101,754.98,103.02,1212.00,355,254
313.000000,TraderOne,Tick,,,,,,0.00,3446.00,3448.00,0.00,0,0,0.00,0.00,0.00,0,0
313.000000,ExampleTwo,Tick,,,,,,0.00,3446.00,3448.00,193.41,2,-2,189.41,118.09,33.14,521,523
313.016000,ExampleTwo,Cancel,1918,S,-1,3450.00,GFD,0.00,3446.00,3448.00,193.41,2,-2,189.41,118.09,33.14,521,523
313.016000,ExampleTwo,Insert,1919,B,1,3448.00,GFD,0.00,3446.00,3448.00,193.41,2,-2,189.41,118.09,33.14,521,523
313.016000,ExampleTwo,Insert,1920,S,1,3449.00,GFD,0.00,3446.00,3448.00,193.41,2,-2,189.41,118.09,33.14,521,523
313.250000,ExampleOne,Tick,,,,,,0.00,3446.00,3448.00,552.98,-101,101,754.98,103.02,1212.00,355,254
313.250000,TraderOne,Tick,,,,,,0.00,3446.00,3448.00,0.00,0,0,0.00,0.00,0.00,0,0
313.250000,ExampleTwo,Tick,,,,,,0.00,3446.00,3448.00,193.41,2,-2,189.41,118.09,33.14,521,523
313.500000,ExampleOne,Tick,,,,,,0.00,3446.00,3448.00,552.98,-101,101,754.98,103.02,1212.00,355,254
313.500000,TraderOne,Tick,,,,,,0.00,3446.00,3448.00,0.00,0,0,0.00,0.00,0.00,0,0
313.500000,ExampleTwo,Tick,,,,,,0.00,3446.00,3448.00,193.41,2,-2,189.41,118.09,33.14,521,523
313.750000,ExampleOne,Tick,,,,,,0.00,3446.00,3448.00,552.98,-101,101,754.98,103.02,1212.00,355,254
313.750000,TraderOne,Tick,,,,,,0.00,3446.00,3448.00,0.00,0,0,0.00,0.00,0.00,0,0
313.750000,ExampleTwo,Tick,,,,,,0.00,3446.00,3448.00,193.41,2,-2,189.41,118.09,33.14,521,523
313.868296,ExampleTwo,Fill,1919,B,-1,3448.00,GFD,-0.34,3446.00,3448.00,-3254.25,2,-1,189.75,117.75,33.14,522,523
313.868296,ExampleTwo,Hedge,,S,1,3446.50,,0.00,3446.00,3448.00,192.25,1,-1,190.25,117.75,33.14,522,523
314.000000,ExampleOne,Tick,,,,,,0.00,3446.00,3446.00,552.98,-101,101,552.98,103.02,1212.00,355,254
314.000000,TraderOne,Tick,,,,,,0.00,3446.00,3446.00,0.00,0,0,0.00,0.00,0.00,0,0
314.000000,ExampleTwo,Tick,,,,,,0.00,3446.00,3446.00,192.25,1,-1,192.25,117.75,33.14,522,523
314.000000,ExampleTwo,Cancel,1920,S,-1,3449.00,GFD,0.00,3446.00,3446.00,192.25,1,-1,192.25,117.75,33.14,522,523
314.000000,ExampleTwo,Insert,1921,B,1,3447.00,GFD,0.00,3446.00,3446.00,192.25,1,-1,192.25,117.75,33.14,522,523
314.000000,ExampleTwo,Insert,1922,S,1,3448.00,GFD,0.00,3446.00,3446.00,192.25,1,-1,192.25,117.75,33.14,522,523
314.115060,ExampleTwo,Fill,1921,B,-1,3447.00,GFD,-0.34,3446.00,3447.00,-3254.41,1,0,191.59,117.41,33.14,523,523
314.115060,ExampleTwo,Hedge,,S,1,3446.50,,0.00,3446.00,3447.00,192.09,0,0,192.09,117.41,33.14,523,523
314.207313,ExampleTwo,Fill,1922,S,-1,3448.00,GFD,-0.34,3446.00,3448.00,3640.43,0,-1,192.43,117.07,33.14,523,524
314.207313,ExampleTwo,Hedge,,B,1,3446.50,,0.00,3446.00,3448.00,193.93,1,-1,191.93,117.07,33.14,523,524
314.250000,ExampleOne,Tick,,,,,,0.00,3446.00,3449.00,552.98,-101,101,855.98,103.02,1212.00,355,254
314.250000,TraderOne,Tick,,,,,,0.00,3446.00,3449.00,0.00,0,0,0.00,0.00,0.00,0,0
314.250000,ExampleTwo,Tick,,,,,,0.00,3446.00,3449.00,193.93,1,-1,190.93,117.07,33.14,523,524
314.266000,ExampleTwo,Insert,1923,B,1,3447.00,GFD,0.00,3446.00,3449.00,193.93,1,-1,190.93,117.07,33.14,523,524
314.266000,ExampleTwo,Insert,1924,S,1,3448.00,GFD,0.00,3446.00,3449.00,193.93,1,-1,190.93,117.07,33.14,523,524
314.274660,ExampleTwo,Fill,1923,B,-1,3447.00,GFD,-0.34,3446.00,3447.00,-3252.73,1,0,193.27,116.73,33.14,524,524
314.274660,ExampleTwo,Hedge,,S,1,3446.50,,0.00,3446.00,3447.00,193.77,0,0,193.77,116.73,33.14,524,524
314.500000,ExampleOne,Tick,,,,,,0.00,3446.00,3445.00,552.98,-101,101,451.98,103.02,1212.00,355,254
314.500000,TraderOne,Tick,,,,,,0.00,3446.00,3445.00,0.00,0,0,0.00,0.00,0.00,0,0
314.500000,ExampleTwo,Tick,,,,,,0.00,3446.00,3445.00,193.77,0,0,193.77,116.73,33.14,524,524
314.547000,ExampleTwo,Cancel,1924,S,-1,3448.00,GFD,0.00,3446.00,3445.00,193.77,0,0,193.77,116.73,33.14,524,524
314.547000,ExampleTwo,Insert,1925,B,1,3445.00,GFD,0.00,3446.00,3445.00,193.77,0,0,193.77,116.73,33.14,524,524
314.547000,ExampleTwo,Insert,1926,S,1,3446.00,GFD,0.00,3446.00,3445.00,193.77,0,0,193.77,116.73,33.14,524,524
314.642622,ExampleTwo,Fill,1926,S,-1,3446.00,GFD,-0.34,3446.00,3446.00,3640.11,0,-1,194.11,116.39,33.14,524,525
314.642622,ExampleTwo,Hedge,,B,1,3445.50,,0.00,3446.00,3446.00,194.61,1,-1,194.61,116.39,33.14,524,525
314.750000,ExampleOne,Tick,,,,,,0.00,3446.00,3449.00,552.98,-101,101,855.98,103.02,1212.00,355,254
314.750000,TraderOne,Tick,,,,,,0.00,3446.00,3449.00,0.00,0,0,0.00,0.00,0.00,0,0
314.750000,ExampleTwo,Tick,,,,,,0.00,3446.00,3449.00,194.61,1,-1,191.61,116.39,33.14,524,525
314.750000,ExampleTwo,Cancel,1925,B,-1,3445.00,GFD,0.00,3446.00,3449.00,194.61,1,-1,191.61,116.39,33.14,524,525
314.750000,ExampleTwo,Insert,1927,B,1,3446.00,GFD,0.00,3446.00,3449.00,194.61,1,-1,191.61,116.39,33.14,524,525
314.766000,ExampleTwo,Insert,1928,S,1,3447.00,GFD,0.00,3446.00,3449.00,194.61,1,-1,191.61,116.39,33.14,524,525
314.901394,ExampleTwo,Fill,1928,S,-1,3447.00,GFD,-0.34,3447.00,3447.00,3641.95,1,-2,194.95,116.05,33.14,524,526
314.901394,ExampleTwo,Hedge,,B,1,3447.50,,0.00,3447.00,3447.00,194.45,2,-2,194.45,116.05,33.14,524,526
315.000000,ExampleOne,Tick,,,,,,0.00,3448.00,3447.00,552.98,-101,101,451.98,103.02,1212.00,355,254
315.000000,TraderOne,Tick,,,,,,0.00,3448.00,3447.00,0.00,0,0,0.00,0.00,0.00,0,0
315.000000,ExampleTwo,Tick,,,,,,0.00,3448.00,3447.00,194.45,2,-2,196.45,116.05,33.14,524,526
315.031000,ExampleTwo,Cancel,1927,B,-1,3446.00,GFD,0.00,3448.00,3447.00,194.45,2,-2,196.45,116.05,33.14,524,526
315.031000,ExampleTwo,Insert,1929,B,1,3450.00,GFD,0.00,3448.00,3447.00,194.45,2,-2,196.45,116.05,33.14,524,526
315.031000,ExampleTwo,Fill,1929,B,-1,3450.00,GFD,0.69,3448.00,3450.00,-3256.24,2,-1,189.76,116.74,33.14,525,526
315.031000,ExampleTwo,Hedge,,S,1,3448.50,,0.00,3448.00,3450.00,192.26,1,-1,190.26,116.74,33.14,525,526
315.031000,ExampleTwo,Insert,1930,S,1,3451.00,GFD,0.00,3448.00,3450.00,192.26,1,-1,190.26,116.74,33.14,525,526
315.250000,ExampleOne,Tick,,,,,,0.00,3450.00,3446.00,552.98,-101,101,148.98,103.02,1212.00,355,254
315.250000,TraderOne,Tick,,,,,,0.00,3450.00,3446.00,0.00,0,0,0.00,0.00,0.00,0,0
315.250000,ExampleTwo,Tick,,,,,,0.00,3450.00,3446.00,192.26,1,-1,196.26,116.74,33.14,525,526
315.312000,ExampleTwo,Cancel,1930,S,-1,3451.00,GFD,0.00,3450.00,3446.00,192.26,1,-1,196.26,116.74,33.14,525,526
315.328000,ExampleTwo,Insert,1931,B,1,3451.00,GFD,0.00,3450.00,3446.00,192.26,1,-1,196.26,116.74,33.14,525,526
315.328000,ExampleTwo,Fill,1931,B,-1,3446.00,GFD,0.69,3450.00,3446.00,-3254.43,1,0,195.57,117.43,33.14,526,526
315.328000,ExampleTwo,Hedge,,S,1,3450.50,,0.00,3450.00,3446.00,196.07,0,0,196.07,117.43,33.14,526,526
315.328000,ExampleTwo,Insert,1932,S,1,3452.00,GFD,0.00,3450.00,3446.00,196.07,0,0,196.07,117.43,33.14,526,526
315.500000,ExampleOne,Tick,,,,,,0.00,3450.00,3446.00,552.98,-101,101,148.98,103.02,1212.00,355,254
315.500000,TraderOne,Tick,,,,,,0.00,3450.00,3446.00,0.00,0,0,0.00,0.00,0.00,0,0
315.500000,ExampleTwo,Tick,,,,,,0.00,3450.00,3446.00,196.07,0,0,196.07,117.43,33.14,526,526
315.516000,ExampleTwo,Cancel,1932,S,-1,3452.00,GFD,0.00,3450.00,3446.00,196.07,0,0,196.07,117.43,33.14,526,526
315.516000,ExampleTwo,Insert,1933,B,1,3449.00,GFD,0.00,3450.00,3446.00,196.07,0,0,196.07,117.43,33.14,526,526
315.516000,ExampleTwo,Insert,1934,S,1,3450.00,GFD,0.00,3450.00,3446.00,196.07,0,0,196.07,117.43,33.14,526,526
315.750000,ExampleOne,Tick,,,,,,0.00,3450.00,3446.00,552.98,-101,101,148.98,103.02,1212.00,355,254
315.750000,TraderOne,Tick,,,,,,0.00,3450.00,3446.00,0.00,0,0,0.00,0.00,0.00,0,0
315.750000,ExampleTwo,Tick,,,,,,0.00,3450.00,3446.00,196.07,0,0,196.07,117.43,33.14,526,526
315.977655,ExampleTwo,Fill,1933,B,-1,3449.00,GFD,-0.34,3450.00,3449.00,-3252.59,0,1,196.41,117.09,33.14,527,526
315.977655,ExampleTwo,Hedge,,S,1,3450.50,,0.00,3450.00,3449.00,197.91,-1,1,196.91,117.09,33.14,527,526
316.000000,ExampleOne,Tick,,,,,,0.00,3450.00,3449.00,552.98,-101,101,451.98,103.02,1212.00,355,254
316.000000,TraderOne,Tick,,,,,,0.00,3450.00,3449.00,0.00,0,0,0.00,0.00,0.00,0,0
316.000000,ExampleTwo,Tick,,,,,,0.00,3450.00,3449.00,197.91,-1,1,196.91,117.09,33.14,527,526
316.047000,ExampleTwo,Insert,1935,B,1,3449.00,GFD,0.00,3450.00,3449.00,197.91,-1,1,196.91,117.09,33.14,527,526
316.047000,ExampleTwo,Fill,1935,B,-1,3449.00,GFD,0.69,3450.00,3449.00,-3251.78,-1,2,196.22,117.78,33.14,528,526
316.047000,ExampleTwo,Hedge,,S,1,3450.50,,0.00,3450.00,3449.00,198.72,-2,2,196.72,117.78,33.14,528,526
316.250000,ExampleOne,Tick,,,,,,0.00,3450.00,3448.00,552.98,-101,101,350.98,103.02,1212.00,355,254
316.250000,TraderOne,Tick,,,,,,0.00,3450.00,3448.00,0.00,0,0,0.00,0.00,0.00,0,0
316.250000,ExampleTwo,Tick,,,,,,0.00,3450.00,3448.00,198.72,-2,2,194.72,117.78,33.14,528,526
316.281000,ExampleTwo,Cancel,1934,S,-1,3450.00,GFD,0.00,3450.00,3448.00,198.72,-2,2,194.72,117.78,33.14,528,526
316.281000,ExampleTwo,Insert,1936,B,1,3448.00,GFD,0.00,3450.00,3448.00,198.72,-2,2,194.72,117.78,33.14,528,526
316.281000,ExampleTwo,Insert,1937,S,1,3449.00,GFD,0.00,3450.00,3448.00,198.72,-2,2,194.72,117.78,33.14,528,526
316.344261,ExampleTwo,Fill,1937,S,-1,3449.00,GFD,-0.34,3450.00,3449.00,3648.06,-2,1,197.06,117.44,33.14,528,527
316.344261,ExampleTwo,Hedge,,B,1,3450.50,,0.00,3450.00,3449.00,197.56,-1,1,196.56,117.44,33.14,528,527
316.500000,ExampleOne,Tick,,,,,,0.00,3450.00,3451.00,552.98,-101,101,653.98,103.02,1212.00,355,254
316.500000,TraderOne,Tick,,,,,,0.00,3450.00,3451.00,0.00,0,0,0.00,0.00,0.00,0,0
316.500000,ExampleTwo,Tick,,,,,,0.00,3450.00,3451.00,197.56,-1,1,198.56,117.44,33.14,528,527
316.500000,ExampleTwo,Cancel,1936,B,-1,3448.00,GFD,0.00,3450.00,3451.00,197.56,-1,1,198.56,117.44,33.14,528,527
316.500000,ExampleTwo,Insert,1938,B,1,3449.00,GFD,0.00,3450.00,3451.00,197.56,-1,1,198.56,117.44,33.14,528,527
316.500000,ExampleTwo,Insert,1939,S,1,3450.00,GFD,0.00,3450.00,3451.00,197.56,-1,1,198.56,117.44,33.14,528,527
316.750000,ExampleOne,Tick,,,,,,0.00,3450.00,3451.00,552.98,-101,101,653.98,103.02,1212.00,355,254
316.750000,TraderOne,Tick,,,,,,0.00,3450.00,3451.00,0.00,0,0,0.00,0.00,0.00,0,0
316.750000,ExampleTwo,Tick,,,,,,0.00,3450.00,3451.00,197.56,-1,1,198.56,117.44,33.14,528,527
316.785790,ExampleTwo,Fill,1939,S,-1,3450.00,GFD,-0.34,3450.00,3450.00,3647.90,-1,0,197.90,117.10,33.14,528,528
316.785790,ExampleTwo,Hedge,,B,1,3450.50,,0.00,3450.00,3450.00,197.40,0,0,197.40,117.10,33.14,528,528
316.810134,ExampleTwo,Fill,1938,B,-1,3449.00,GFD,-0.34,3450.00,3449.00,-3251.26,0,1,197.74,116.76,33.14,529,528
316.810134,ExampleTwo,Hedge,,S,1,3450.50,,0.00,3450.00,3449.00,199.24,-1,1,198.24,116.76,33.14,529,528
317.000000,ExampleOne,Tick,,,,,,0.00,3450.00,3448.00,552.98,-101,101,350.98,103.02,1212.00,355,254
317.000000,TraderOne,Tick,,,,,,0.00,3450.00,3448.00,0.00,0,0,0.00,0.00,0.00,0,0
317.000000,ExampleTwo,Tick,,,,,,0.00,3450.00,3448.00,199.24,-1,1,197.24,116.76,33.14,529,528
317.000000,ExampleTwo,Insert,1940,B,1,3449.00,GFD,0.00,3450.00,3448.00,199.24,-1,1,197.24,116.76,33.14,529,528
317.000000,ExampleTwo,Insert,1941,S,1,3450.00,GFD,0.00,3450.00,3448.00,199.24,-1,1,197.24,116.76,33.14,529,528
317.094242,ExampleTwo,Fill,1940,B,-1,3449.00,GFD,-0.34,3450.00,3449.00,-3249.42,-1,2,198.58,116.42,33.14,530,528
317.094242,ExampleTwo,Hedge,,S,1,3450.50,,0.00,3450.00,3449.00,201.08,-2,2,199.08,116.42,33.14,530,528
317.250000,ExampleOne,Tick,,,,,,0.00,3450.00,3449.00,552.98,-101,101,451.98,103.02,1212.00,355,254
317.250000,TraderOne,Tick,,,,,,0.00,3450.00,3449.00,0.00,0,0,0.00,0.00,0.00,0,0
317.250000,ExampleTwo,Tick,,,,,,0.00,3450.00,3449.00,201.08,-2,2,199.08,116.42,33.14,530,528
317.266000,ExampleTwo,Cancel,1941,S,-1,3450.00,GFD,0.00,3450.00,3449.00,201.08,-2,2,199.08,116.42,33.14,530,528
317.281000,ExampleTwo,Insert,1942,B,1,3448.00,GFD,0.00,3450.00,3449.00,201.08,-2,2,199.08,116.42,33.14,530,528
317.281000,ExampleTwo,Insert,1943,S,1,3449.00,GFD,0.00,3450.00,3449.00,201.08,-2,2,199.08,116.42,33.14,530,528
317.386998,ExampleTwo,Fill,1943,S,-1,3449.00,GFD,-0.34,3450.00,3449.00,3650.42,-2,1,199.42,116.08,33.14,530,529
317.386998,ExampleTwo,Hedge,,B,1,3450.00,,0.00,3450.00,3449.00,200.42,-1,1,199.42,116.08,33.14,530,529
317.500000,ExampleOne,Tick,,,,,,0.00,3450.00,3449.00,552.98,-101,101,451.98,103.02,1212.00,355,254
